comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
betul sampah instansi uang kuasa wanita tuju polisi,negatif,0.516370640972635,negatif,negatif,0.5404164574383075
bener bet ihh,negatif,0.6090517018303006,netral,negatif,0.6201264395993633
fakta instansi gin polisi konoha,negatif,0.4539326659163754,netral,negatif,0.4544426775141736
pin dedd,negatif,0.4285714285714286,netral,positif,0.43611111111111106
wkwkw,negatif,0.4285714285714286,netral,positif,0.43611111111111106
pulang sekolah beli warung makan pas ehh oknum polisi tni ngajak foto pegang bungkus habis sosialisasi,negatif,0.5084928734333851,netral,negatif,0.49883280181534817
terinakasih,negatif,0.4285714285714286,netral,positif,0.43611111111111106
darah daging bobrok,negatif,0.47684925661090344,netral,negatif,0.534266065052873
butuh liberasi liberasi yntv,negatif,0.5130231106828017,netral,negatif,0.45348470409737573
nyata guna masyarakat polisi tidur karna bantu amplopin,negatif,0.48895987239659416,netral,negatif,0.5999416280812576
byorka palsu tangkap,positif,0.5156578353167036,netral,positif,0.6417248292495578
banjir fakta polisi warga negara indonesia percaya budengan edar berita tangkap bjorka lucu didenger bjorka brojol ditangkep kemaren,positif,0.562093071460572,netral,positif,0.597648720525037
tau bang,negatif,0.41990491229214383,netral,negatif,0.4286724387530414
sip bro pimpin mimpin orang mental bawahanya ikuttapi mimpi integritas jujur adil bawah tdak kurang,negatif,0.6616099037389636,netral,negatif,0.7264915168149592
nyata istilah oknum institusi biang kerok kriminal,negatif,0.579113178109142,netral,negatif,0.6203546018048324
buset post lgsg ribu fakta wkwkw selamat bro warga negara indonesia alam,negatif,0.5196608731017929,netral,negatif,0.5529486269251659
wihh fakta,negatif,0.659373244854238,netral,negatif,0.671881727466862
tuju bang nunggu polsek pagi titik terang lapor lempar lempar orang beda telpon temen polda bantu temen mabes set langsung kasatreskrimnya langsung telepon kocak institusi polisi negara konoha,negatif,0.5070710274426443,netral,negatif,0.555091625873716
alam unik sadap pacar jarak istri posisi ambil gmbar jadulnya tau obrol tlp nya masuk sms tarik hibur lupa tua,negatif,0.4418457141257249,netral,positif,0.44810525963854236
alhamdulillah,positif,0.5116269264619289,netral,positif,0.514866415508889
empat uap cek warkop dekat,negatif,0.4947906049088975,netral,negatif,0.5896906496563277
ngk bantaj fakta,negatif,0.659373244854238,netral,negatif,0.671881727466862
polisi,negatif,0.45559221726561544,netral,negatif,0.48398629705470897
foto polisi nya ajak foto polisi,positif,0.5495021701845494,netral,positif,0.5067635898680443
jujur nemuin isilop perempatan pagi pagi foto cabut,negatif,0.6745275222423683,netral,negatif,0.7508931318803126
silau fakta,negatif,0.659373244854238,netral,negatif,0.671881727466862
fakta kerja polisi gerak uang luar negeri siang malam polisi patroli negara polisi lomba lomba besar perut,negatif,0.6205982639237789,netral,negatif,0.6456472895517394
bobyenugraha salam selip amplop,negatif,0.457360145344519,netral,negatif,0.46525514249851346
gada adul duit urus lancar gada gera,positif,0.4389352064695051,netral,positif,0.41319650990943846
lingkung beda bang,positif,0.4195674913489719,netral,positif,0.40390215789873635
gitu damkar tangan lapor kirain satset jujur amanah polisi gitu,negatif,0.6578094540775944,netral,negatif,0.6810104769787226
anjroott bner,negatif,0.4285714285714286,netral,positif,0.43611111111111106
daerah kasi tau alamat mutasi oknum,negatif,0.5011394422523033,netral,negatif,0.5026680971123224
istilah darah daging hapus uninstall update sistem aplikasi,positif,0.5548155411079623,netral,positif,0.5775308683319225
konoha bang,positif,0.46541020183797943,netral,positif,0.4468833865797238
benerr,negatif,0.4285714285714286,netral,positif,0.43611111111111106
gitu,negatif,0.5535238235748043,netral,negatif,0.5221464128067222
real,positif,0.7371851914497543,netral,positif,0.7551451823027839
insiden deng brimob anggota brimob hasil visum lapor mabes brimob smpai tindak,negatif,0.49488645699376765,netral,negatif,0.524307432941179
ratus persen percaya institusi polisi ayom lindung telekk,negatif,0.4780783631640123,netral,negatif,0.4544784070372384
nama budi,positif,0.546224697465287,netral,positif,0.49974146275423587
polisi konoha cengi bijorka,positif,0.5390070357081269,netral,positif,0.5317442426954817
fakta mobil kena tipu uud,negatif,0.5331313647689003,netral,negatif,0.5239089625443092
masokk,negatif,0.4285714285714286,netral,positif,0.43611111111111106
polisi mafia,negatif,0.45559221726561544,netral,negatif,0.48398629705470897
orang orang males nangkep bjorka anak pank bilang bjorka pura pura pinter ntrus rubah nama instansi baek ngimpi malas,positif,0.5893631979612435,netral,positif,0.5796477747928318
foto real mintain ngefoto pas nongkrong deket simpang dateng langsung foto acting selesai foto langsung cus ilang,positif,0.5575063443350279,netral,positif,0.5376215056473984
polisi film,positif,0.5124408250821052,netral,positif,0.5047146429207058
emis berseragamm,negatif,0.4285714285714286,netral,positif,0.43611111111111106
polisi jujur,negatif,0.5724885359204531,netral,negatif,0.673708079398491
real tugas lepas phl salur bantu covid kantor pos bawa uang milyaran takut vulici lokal ditugasin standby dateng tugas habis foto ruang trus pergi,positif,0.5896930399353105,netral,positif,0.5674863437928083
fakta pribadi alami,negatif,0.5328378955038796,negatif,negatif,0.4995217712580086
jokowi tereset counter berita gempar heboh publik kecoh lupa jokowi ulang sadar tarik kebelankang siap kalah gempar publik kecoh lupa jokowi keluarga bentuk korupsi nya sesuai sop solo oligarki parcok bentuk manusia malu moral jahat masuk sistem betapa bobrok tahan seret upaya kotor jokowi culas bohong tipu sen kanan belok kiri dalang dalang khianat nkri penting keluarga serta termul nya,positif,0.47616477911342514,netral,positif,0.5258825388472629
ciri khas kerja polisi india tukang rekayasa,negatif,0.4525908242273074,netral,positif,0.4968051192132037
judol,positif,0.6546636145805401,netral,positif,0.7635505361881525
bener bener bjirka,negatif,0.6090517018303006,netral,negatif,0.6201264395993633
fufufafa alih peran,positif,0.4808368858057379,netral,positif,0.48421546528838116
kaumrebahanmerapat fery irwandi singgung heran,negatif,0.5686103066274846,netral,negatif,0.5636243965698792
kaumrebahanmerapat buzzer bang,negatif,0.4398468344633192,netral,negatif,0.46604904591742397
kaumrebahanmerapat yaelahh cocok log kesini,positif,0.5398377515297093,netral,positif,0.5434973083972724
kaumrebahanmerapat lomba arang jamin dpt juara,positif,0.5980292936251603,netral,positif,0.6012776308387291
cocok cocok kenyataanya bela termul,positif,0.5720994431906398,netral,positif,0.5741522877788433
kaumrebahanmerapat jokowi serius nanya,positif,0.46761552446549526,netral,positif,0.47133651120842224
sandio liat berita rumor ijazah palsu jokowi,positif,0.46456818496161245,netral,positif,0.4760485891602576
stres judol,positif,0.6546636145805401,netral,positif,0.7635505361881525
wew buzzer jokowi langsung nongol sipaling giring opini sebutin panas jahat struktural sistematis mobil esemka ijazah palsu buzzer jokowi roy suryo salin diserahin jokowi kpu pilpres ijasah tampil polisi konferensi pers klaim identik anak claim kuliah singapur kampus singapur gibran kuliah sana tipu hahaha buzzer termul,positif,0.64080730094707,netral,positif,0.6515790381195676
kaumrebahanmerapat buzzer mobil esemka anggar prioritas covid izasah ugm bilang asli,positif,0.45644808200906833,netral,positif,0.46751506281154154
abcdewxz rumor,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kaumrebahanmerapat owh kaum kang panci tah pantes,negatif,0.5350253216041548,netral,negatif,0.5946454380915224
lucu,positif,0.473451142492233,netral,positif,0.5122383422755066
akun judul minggir dolo yookk,negatif,0.47935213889702094,netral,negatif,0.49764385306321285
curiga mintain poto empat,negatif,0.5424238049972433,netral,negatif,0.6155041095700488
bejirrka,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kaumrebahanmerapat,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kaumrebahanmerapat bahas komen nya kadang,positif,0.4347297431927065,netral,negatif,0.46720081595544655
andrialimudiny main judol,positif,0.8694390272299851,netral,positif,0.9339819050750603
polisi typing nya pangkat nyungsep pangkat,negatif,0.40898795482687417,netral,positif,0.4053919520578946
tangkap byorka bjorka,positif,0.512734628762607,netral,positif,0.6390853750728992
kaumrebahanmerapat mas mas hati tutup allah sembuh slh jokowi hebat nya jokowi takut,positif,0.5589319825426308,positif,positif,0.5781859200950775
dinobaggio bang ferry bilang ugm nya bilang asli asli ijazah ngeluarin kampus asli konfirmasi petinggi kampus calo pura tau,positif,0.47808718132774763,netral,positif,0.48810799918805897
kena prank,negatif,0.42653197194900844,netral,negatif,0.41128634413842485
gimna dapet rencana promosi pangkat jabat kmrn nangkep bjorka,negatif,0.472645509249335,netral,positif,0.4365734335279972
denimallik jendral nya dlu,positif,0.5325337265434498,netral,positif,0.5395863517050069
sandio cuapek deeh,negatif,0.4285714285714286,netral,positif,0.43611111111111106
shiraarthur loh asli tinggal tunjukin kelar benar sederhana jujur bohong rumit berkelokkelok leo tolstoy hasil salin kpu teliti ahli palsu aneh buzzer sesuai data fakta giring opini publik parah alat peting politik jokowi buzzer bisnis pasar,positif,0.4796291525676643,netral,positif,0.5173336264745717
kaumrebahanmerapat anak abah anak abah,positif,0.597380983135934,netral,positif,0.5827019640198087
hacker pro perintah takut dilenyapin agen perintah kalok hacker usaha takut pukul centeng usaha hacker maenan bohong entertain pacu adrenalin buru buru konteks bjorka jual data doang strategi politik jatuh usaha orang system kalah sistem dos menddos server akses bug atur mudah akses scraping ulang ulang bjorka milik hardware aplikasi sebar mumpuni tangkep barang bukti,positif,0.5717302921464188,netral,positif,0.6447975553716514
denimallik hahh lucu dro,positif,0.473451142492233,netral,positif,0.5122383422755066
kerja polisi rekayasa yaa klarifikasi polisi konoha nangkap hacker lawak,positif,0.64741661445865,netral,positif,0.6666882709403388
gongg,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kaumrebahanmerapat gua tag puas koment ded epek miskin dapet bansos,negatif,0.5042584350530893,netral,negatif,0.4653155233109782
sok tau,negatif,0.5187261941665579,netral,negatif,0.4925319356105179
nangkep emng jago rekayasa,positif,0.5612911595660013,netral,positif,0.6369954636497495
typing sii keren bang telegram wkkwkwkk,positif,0.484026079965982,positif,positif,0.48467646419908295
termul nyampe begini,positif,0.5224687542279739,netral,positif,0.5258435695815524
citra ehh orang nya typing,positif,0.45531224778811236,netral,positif,0.4501050092033455
kaumrebahanmerapat aje tim panci makn banteng,positif,0.4799280069441135,netral,positif,0.4833061453520921
hehh,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kaumrebahanmerapat komenmu liat bawa jokowi dividio vidio lohh btw komentar dapet,negatif,0.6042089790982258,netral,negatif,0.618091143582016
tangkap bjirka,positif,0.5632156873779374,netral,positif,0.6410720519207378
ohh ngiklan judol gin top komen bagus ide nya,positif,0.5657389297296443,positif,positif,0.7235487766781922
fitnah gitu takut dosa asbun orang kek,negatif,0.4696179571549433,netral,negatif,0.41202796729081526
sandio ijazah nya palsu,positif,0.5601091277467681,netral,positif,0.5847160166271237
akun jud,negatif,0.47935213889702094,netral,negatif,0.49764385306321285
hekcer batu masyarakat miskin bukti salah tangkap,positif,0.458587739307044,netral,positif,0.5488988703878527
kaumrebahanmerapat jokowi jokowi indonesia jokowi,positif,0.49799344783499216,netral,positif,0.4884747814196472
bjirlah main,positif,0.8334781819810727,netral,positif,0.8762109985945263
kaumrebahanmerapat wew medan papua pas byk berita viral kadang mikir alih isu berita yaa,positif,0.4686313757455893,netral,positif,0.43652437377105663
cari kerja mahal polisi orang pinter masuk polisi,positif,0.5015713082603637,netral,positif,0.5131300984603817
polisi malu hacker nangkep maling wkwkwkwk maling tangkep warga serahin polisi polisi nangkep,negatif,0.4884673523749298,netral,negatif,0.5247446753354991
lapor bank swata pantes polisi kerja cuan cuan cuan,negatif,0.4983981238491334,netral,negatif,0.526357171665726
titik koma benerin,negatif,0.4285714285714286,netral,positif,0.43611111111111106
nama anak pramuka ngerti teknologia ajar tahan hidup andal komunitas pramuka idn,positif,0.5730606262880479,netral,positif,0.5554215997895751
wkwkwkw,positif,0.5089402196743493,netral,positif,0.5123214014441287
mancing termul gorong gampang bukti nongol buzzer termul,positif,0.5094488274194392,netral,positif,0.5353165620760953
kaumrebahanmerapat bahas,negatif,0.4285714285714286,netral,positif,0.43611111111111106
wkwkwkwkwk komen lucu bangg gerr pake bahasa indonesia perintah bjorka tangkap bjorka etik,positif,0.550798683129562,netral,positif,0.5905900658946333
kaumrebahanmerapat mentok alih atas alih nyaman hargadiri suap nasi,positif,0.5427839961338995,netral,positif,0.528283152849002
nagkep fufufafa aje palgi nangkep bjorka,positif,0.5656048980396957,netral,positif,0.5891434869329193
lawak perintah konoha,positif,0.4959506066765003,netral,positif,0.508677323080802
pegasus,negatif,0.4285714285714286,netral,positif,0.43611111111111106
tau singkat bjorka,positif,0.49949180540244215,netral,positif,0.5375643535957527
untung bjorka vidio atas simpul bjorka main karna uang,positif,0.6990750397504852,netral,positif,0.6907045975934726
ngimpii,negatif,0.4285714285714286,netral,positif,0.43611111111111106
untung medsos live retas data koruptor tangkap dpt cuan tangkap,positif,0.7721506543033229,netral,positif,0.8158235146387729
hacker doang hacker tuju,positif,0.5679294645318048,netral,positif,0.5785368287657124
hebat doang dpt duit,positif,0.5353415770297755,positif,positif,0.5306564369717566
perintah polisi tau koruptor mudah loh tau eksekusi tau koruptor lini jabat tutup,positif,0.49683590081008827,netral,positif,0.5397386281448088
kpk kerja,negatif,0.5006187519958265,netral,negatif,0.4580208106909038
basmi maling,negatif,0.49020004759423247,netral,negatif,0.5192791800012794
dapet data jalur resmi sesuai hukum laku bukti sah make hukum rimba,negatif,0.46220539666064325,netral,negatif,0.5042649145002919
der dripda nyuruh orang,positif,0.4565555077461293,netral,negatif,0.537438031602504
publikasi basmi kaya engga,negatif,0.4980557332325742,netral,negatif,0.43299732476623715
