clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
jngn bang,9,2,neutral,1,0.5982234,0.29561868,0.5982234,0.10615796
polres jogja polres bantul lapor kesana kasih kertas doang gak tindak,69,11,negative,2,0.79854417,0.0010792906,0.20037656,0.79854417
ril gw ketangkep motor gw ss lengkap knalpot standar inti standar pabrik situ kena 1jt nebus tu motor kantor gitu kalo biar gampang mending gin bilang selang tmn gw ketangkep pas balap liar taulahy klo motor kya gitu gmna kondisi ss motor g ad nebus tu motor cuman 500 anj,272,50,negative,2,0.9524768,0.007844258,0.039678887,0.9524768
fakta ngalamin kaya gitu musibah bantu palak banyak orang bisa gak isilop ikutikutan tempat polisi patroli pagi doang ferdi sambo polisi coreng pagi hari polisi jagajaga empat adem ayem kaha gin polisi luar kantor langka,220,35,negative,2,0.9926732,0.0043665688,0.0029602088,0.9926732
reformasipolri,14,1,neutral,1,0.78336823,0.1214051,0.78336823,0.09522665
lulus s1 kalo polisi biar kerja bener,37,7,positive,0,0.9122142,0.9122142,0.05369816,0.03408758
gua ken indo nepal part2 pas rakyat murka perintah ceburin dahh jabat publik nepal bar2 yg ngasih contoh ayo donk ceburin sambitin kali,135,23,negative,2,0.9933988,0.0013323115,0.0052688965,0.9933988
biar masak,10,2,positive,0,0.5929719,0.5929719,0.20054708,0.20648094
klo buka bisnis mending negeri aja deh ngapain harap yg regulasi kek taik,73,13,negative,2,0.99634284,0.0011049948,0.0025521277,0.99634284
gua kmrn tilang pintain duit bang nanya gua gua bilang 15 rb gamau wkwk nya yaa tau la wkwkwk,93,19,negative,2,0.8851044,0.0037131766,0.11118243,0.8851044
pangkat letnan duit,19,3,negative,2,0.98941576,0.0027504654,0.007833774,0.98941576
bang tpi narikin duit doang tempat2 kroke trus warung2 jual miras bukti sma temen2 s3ndiri silah cek,100,17,negative,2,0.8231686,0.0022398906,0.17459151,0.8231686
si coklat yg gak jujur oknum oknum buanyakkkkkkk alam lapor gelap sales 2017 sampe sekar ga tuh maju lapor kalo kantor duit duit yg lapor ga jalan,146,27,negative,2,0.9967014,0.0012363279,0.0020622422,0.9967014
ammarzonetv aman rumah hacker gk twrdetek,41,6,negative,2,0.89988256,0.010614483,0.08950293,0.89988256
ssssst,6,1,positive,0,0.9812556,0.9812556,0.0035113394,0.015233041
skill 1 2 bang langsung skill 3 ulti gitu wkkwk,47,10,negative,2,0.7618576,0.06548569,0.17265667,0.7618576
sloganya ayom lindung yg bayar polisi cemen gak berani ama yg korup rakyat ngkp aniaya siksa rakyat udah tau laku polisi citra apa gak ngaruh rakyat fakta lapang sungguh kejam,175,30,negative,2,0.9977977,0.0012436653,0.00095866475,0.9977977
uang abang kerja gak uang abang malak,37,7,negative,2,0.992986,0.0010690734,0.0059448755,0.992986
mesti institusi polisi polisi polisi kayak pm kalo tni pisah polisi reguler satu kantor bikin mandiri lapor langsung pusat daerah koordinasi tugas awas tangkap tangan oknum polisi langgar hukum karirnya beda polisi masuk pensiun gak mutasi satu sama kayak pm benar2 penting enak satu beda tingkat daerah sama bnn pimpin tingkat bintang kayak propam kantor nyatu mutasi satu kalo tingkat polres pangkat kasat provos mentok iptuakp gimana tingkat perwira segan mesti tingkat polres pangkat kompol awas perwira satu penjahatpengusaha lobi 2 kali polisi reguler satu modal itu kalo kalo gak minimal ketar tir bikin lembaga independen isi ahli hukum integritas tugas kayak bpk audit tugas polisi 36 si propinsi lapor kapolri langsung presiden mumpung reformasi polisi,762,116,negative,2,0.86799306,0.04147395,0.09053301,0.86799306
daerah kak indonesia yaa,24,4,neutral,1,0.94716036,0.050600883,0.94716036,0.002238826
temenku aja lapor hasil jebretan foto lalulalu,46,7,neutral,1,0.8387109,0.0011933023,0.8387109,0.16009577
polisi bang,11,2,negative,2,0.99336535,0.0012408856,0.005393733,0.99336535
emng polisi indonesia gitu bobrok,33,5,negative,2,0.9975036,0.0014889551,0.0010075072,0.9975036
biar bayar akhirat,18,3,negative,2,0.5176029,0.45441407,0.027983049,0.5176029
yg komen ga suka fix okunumnya wkwkwk engga oknum sewa bazerr masyarakat normal indonesia ga ga tuju fakta deatas,113,19,negative,2,0.99258524,0.0017190566,0.0056957314,0.99258524
bener,5,1,positive,0,0.9955605,0.9955605,0.0031227863,0.0013166957
yg mrasa baca komen ino senyam senyum tp sdikit tir smoga bs baik hukum indonesia,81,15,positive,0,0.5763222,0.5763222,0.14091161,0.28276616
yg usaha tau hasil uang yg kena musibah aja mobil laka lantas duitin klo ngurus mobil hrs tebus,95,18,negative,2,0.9785089,0.0017956018,0.019695545,0.9785089
bener banget bang foto2 jalan pagi rahasia kek gitu gaji kesel hilang motor lapor kena 250cuma kertas suruh tinggalin nomer hp sampe skrang gda kabar,149,25,negative,2,0.87079763,0.04046458,0.08873774,0.87079763
fakta sam jgk ngurus sim sngt2 dasar aparat konoha,50,9,negative,2,0.9910438,0.0014385873,0.0075175934,0.9910438
sampe negeri grogoti sm aparat,30,5,negative,2,0.9943762,0.00086870254,0.004755122,0.9943762
bang miara cepu,15,3,neutral,1,0.75978196,0.1765693,0.75978196,0.06364874
bayar brp,9,2,neutral,1,0.900596,0.040985703,0.900596,0.058418255
ariesbast ku jg kak,19,4,neutral,1,0.9526475,0.046077106,0.9526475,0.0012754124
bener wkwk motor gua tuh ketemu 7 taun hilang pas suruh bayar anjir harga motor harga motor satria fu gua 2013 kisar 23 jt ilang gitu aja pas 7 nya suruh bayar 9 juta polisi kalo tau gitu beli bodong aja bpkb stnk tinggal ketok no mesin begitu otak kotor muncul ga lakuin sampe alhamdulillah dzalimi polisi kasih allah rumah mobil motor biji m moga kena dzalim biar allah balas nya doa usaha aja guyss,401,75,negative,2,0.94141394,0.040431134,0.018155007,0.94141394
kalo ngomong bener si,21,4,positive,0,0.9713841,0.9713841,0.014848129,0.013767837
l334e9l lulus an sma smk gk tau polisi orang dalem duit,55,11,negative,2,0.9916865,0.00092480925,0.0073886663,0.9916865
indonesia polisi nya,20,3,negative,2,0.62147164,0.24769121,0.13083719,0.62147164
daerah aja fomo fotoin doang trus diri tepi jalan,49,9,negative,2,0.9225941,0.0010729866,0.07633296,0.9225941
betul2 sampah instansi sdh mmg uang kuasa wanita tuju polisi,60,10,negative,2,0.99345,0.0008085796,0.005741499,0.99345
bener bet ihhhh,15,3,positive,0,0.96087193,0.96087193,0.007864356,0.03126379
fakta instansi gin polisi konoha,32,5,neutral,1,0.98722875,0.003264333,0.98722875,0.00950696
pin dedddd,10,2,neutral,1,0.861012,0.13629971,0.861012,0.0026883013
iya wkwkw,9,2,positive,0,0.78758013,0.78758013,0.19393545,0.018484488
jadi pulang sekolah beli es warung makan pas ehhh 2 oknum polisi tni ngajak foto pegang es bungkus akan habis sosialisasi,121,21,negative,2,0.64632666,0.0022741077,0.35139924,0.64632666
terinakasih,11,1,positive,0,0.9640558,0.9640558,0.031242978,0.0047011976
darah daging bobrok,19,3,negative,2,0.9978229,0.0011442566,0.0010329348,0.9978229
butuh liberasi liberasi yntv,28,4,neutral,1,0.87219226,0.011738241,0.87219226,0.11606948
nyata guna masyarakat polisi tidur karna bantu amplopin,55,8,negative,2,0.89767694,0.0181871,0.084135935,0.89767694
byorka palsu tangkap,20,3,negative,2,0.9880574,0.00064301194,0.0112996,0.9880574
aduh aduh aduh banjir fakta polisi gimana biar warga negara indonesia percaya pikir tuh budengan edar berita tangkap bjorka udah lucu didenger bjorka brojol bu ditangkep kemaren tuh,181,28,negative,2,0.96441334,0.028485011,0.007101609,0.96441334
tau sih bang,12,3,negative,2,0.81326663,0.112682186,0.07405119,0.81326663
sip bro dri pimpin kl yg mimpin orang yg mental bawahanya ikuttapi kl mimpi integritas yg jujur adil bawah yg buat tdak kurang,126,23,negative,2,0.78083664,0.12916976,0.089993566,0.78083664
nyata gak istilah oknum institusi sdh biang kerok kriminal,58,9,negative,2,0.9960491,0.0006495201,0.0033013455,0.9960491
buset post lgsg ribu fakta wkwkw selamat bro udh warga negara indonesia yg alam,79,14,negative,2,0.592892,0.33130333,0.07580463,0.592892
wihhh fakta nih,15,3,negative,2,0.6752153,0.22012551,0.10465923,0.6752153
tuju bang nunggu polsek jam 6 pagi jam 11 ngga titik terang lapor lempar a b c d lempar 4 orang beda telpon temen yg polda bantu temen yg yg mabes ngga set jam eh langsung kasatreskrimnya langsung telepon wkwkwk kocak institusi polisi negara konoha,248,45,negative,2,0.9553694,0.026775938,0.017854642,0.9553694
alam unik th 2014 sadap hp pacar jarak yg skrg istri lihat posisi dmn ambil gmbar hp jadulnya tau obrol tlp nya masuk sms wa tarik hibur skrg lupa tua,150,30,neutral,1,0.8287448,0.0065780557,0.8287448,0.16467705
alhamdulillah,13,1,positive,0,0.9892729,0.9892729,0.009340183,0.0013868307
jm 8 empat uap coba cek warkop2 dekat,37,8,neutral,1,0.9964886,0.0029015415,0.9964886,0.0006099082
ngk bantaj fakta,16,3,negative,2,0.9895864,0.0038138712,0.006599785,0.9895864
polisi,6,1,negative,2,0.8032501,0.012449311,0.1843006,0.8032501
foto ku polisi kyk nya udh ajak foto sma polisi,47,10,neutral,1,0.52241534,0.012327832,0.52241534,0.46525687
jujur iya banget nemuin isilop perempatan2 pagi pagi foto cabut,63,10,negative,2,0.7986141,0.0071784942,0.19420746,0.7986141
silau fakta,11,2,negative,2,0.9943904,0.00366315,0.0019464456,0.9943904
emang fakta sendiri gmn kerja polisi gerak uang luar negeri siang malam polisi patroli klu negara polisi lomba lomba besar perut,128,21,negative,2,0.986083,0.0021144291,0.011802543,0.986083
bobyenugraha3811 salam selip amplop,35,4,neutral,1,0.9959298,0.003037773,0.9959298,0.0010324508
gada adul duit urus lancar gada gera,36,7,negative,2,0.9955011,0.0009011301,0.0035978148,0.9955011
lingkung beda bang,18,3,negative,2,0.69637233,0.27820125,0.025426503,0.69637233
emang kayak gitu damkar tangan lapor kirain satset jujur amanah kayak polisi gitu,81,13,negative,2,0.97048306,0.003599527,0.02591747,0.97048306
anjroottt bner banget,21,3,positive,0,0.773086,0.773086,0.0070044813,0.21990949
daerah tu kasi tau alamat biar mutasi oknum,43,8,negative,2,0.7882817,0.0011081162,0.21061018,0.7882817
istilah darah daging hapus uninstall update sistem aplikasi yg,62,9,neutral,1,0.97468424,0.0007261791,0.97468424,0.024589535
konoha bang,11,2,negative,2,0.77014136,0.19097616,0.038882453,0.77014136
benerr lagi,11,2,positive,0,0.96452266,0.96452266,0.014420694,0.021056594
gitu,4,1,positive,0,0.7813819,0.7813819,0.029027574,0.1895905
real 1000,9,2,positive,0,0.89169973,0.89169973,0.055590395,0.052709945
insiden deng brimob anggota brimob hasil visum lapor mabes brimob smpai gak tindak,82,13,negative,2,0.8213644,0.0010887501,0.17754681,0.8213644
ratus persen percaya institusi polisi ayom lindung telekkkkkkkk,63,8,negative,2,0.98971975,0.0025068473,0.007773453,0.98971975
nama budi,9,2,neutral,1,0.8435204,0.09605829,0.8435204,0.060421273
polisi konoha cengi sm bijorka,30,5,negative,2,0.9229034,0.0008657691,0.07623079,0.9229034
fakta mobil kena tipu uud,25,5,negative,2,0.9938539,0.000521801,0.0056243506,0.9938539
masokkk,7,1,positive,0,0.5414322,0.5414322,0.0154764,0.44309133
cerita polisi mafia,19,3,negative,2,0.9949378,0.0007251069,0.0043370994,0.9949378
orang orang males nangkep bjorka anak pank bilang bjorka biar pura pura pinter ntrus rubah nama instansi baek ngimpi malas,122,20,negative,2,0.9977714,0.0011053152,0.0011232749,0.9977714
yg foto2 real banget ane 2x mintain ngefoto pas nongkrong deket simpang dateng langsung foto2 acting selesai foto langsung cus ilang,132,21,negative,2,0.46803886,0.40109614,0.130865,0.46803886
polisi film,11,2,negative,2,0.8889325,0.018298844,0.09276868,0.8889325
emis berseragamm,16,2,negative,2,0.90535545,0.053427078,0.041217495,0.90535545
polisi jujur,12,2,positive,0,0.98459345,0.98459345,0.0078754695,0.007531058
real sih tugas hari lepas phl salur bantu covid dr kantor pos bawa uang milyaran takut kenapa2 vulici lokal yg ditugasin standby dateng aja tugas habis foto ruang trus pergi 10 menit,182,32,negative,2,0.8795251,0.0065844744,0.11389045,0.8795251
fakta pribadi alami,19,3,positive,0,0.88316226,0.88316226,0.11502717,0.0018105756
jokowi tereset counter berita gempar heboh publik kecoh lupa jokowi ulang sadar tarik kebelankang siap kalah gempar publik kecoh lupa banyak jokowi keluarga bentuk korupsi nya sesuai sop solo oligarki parcok bentuk manusia malu moral jahat masuk dalam sistem betapa bobrok tahan seret upaya apa kotor apa jokowi culas bohong tipu sen kanan belok kiri dalang dalang khianat nkri penting keluarga serta termul nya,411,64,negative,2,0.99500704,0.0031212452,0.0018716543,0.99500704
ciri khas kerja polisi india tukang rekayasa,44,7,negative,2,0.9671856,0.006813735,0.026000584,0.9671856
judol,5,1,negative,2,0.99366933,0.0050519747,0.0012787428,0.99366933
bener bener dah bjirka,22,4,positive,0,0.98858404,0.98858404,0.007831493,0.0035844676
fufufafa alih peran,19,3,neutral,1,0.9964239,0.0019921635,0.9964239,0.001584024
kaumrebahanmerapat9748 fery irwandi gk singgung gw heran,56,7,neutral,1,0.7120774,0.010214507,0.7120774,0.27770814
kaumrebahanmerapat9748 buzzer bang,34,3,neutral,1,0.85717624,0.11291484,0.85717624,0.029908888
kaumrebahanmerapat9748 yaelahh aja yg cocok log kesini,54,7,neutral,1,0.9341649,0.04189297,0.9341649,0.023942197
kaumrebahanmerapat9748 lomba arang jamin dpt juara,50,6,neutral,1,0.92617685,0.07277709,0.92617685,0.0010460638
cocok gak cocok kenyataanya yg bela termul,42,7,negative,2,0.99694496,0.0013008745,0.0017541394,0.99694496
kaumrebahanmerapat9748 jokowi dah serius nanya,46,5,neutral,1,0.99542326,0.0014178078,0.99542326,0.0031588883
sandio9e8o ga liat berita bg yg rumor ijazah palsu jokowi,57,10,negative,2,0.977751,0.0007423699,0.021506662,0.977751
stres judol,11,2,negative,2,0.99801695,0.0009044039,0.0010786243,0.99801695
wew buzzer jokowi langsung nongol wkwk sipaling giring opini biar gw sebutin ye wkwk panas aja jahat struktural sistematis mobil esemka ijazah palsu gimana buzzer jokowi roy suryo udah salin yg diserahin jokowi kpu pilpres ijasah yg tampil polisi konferensi pers klaim identik anak claim kuliah singapur kampus singapur gibran kuliah sana tipu hahaha gimana gimana buzzer termul,378,58,negative,2,0.99588567,0.0012620867,0.002852279,0.99588567
kaumrebahanmerapat9748 iya gw buzzer mobil esemka udah anggar prioritas covid izasah ugm udah bilang asli lu,108,16,neutral,1,0.9418792,0.0067563085,0.9418792,0.05136457
abcdewxz rumor gk tuh,21,4,neutral,1,0.57984793,0.010209357,0.57984793,0.40994272
kaumrebahanmerapat9748 owh kaum kang panci tah pantes,53,7,negative,2,0.54003024,0.09760756,0.36236224,0.54003024
lucu bgt,8,2,positive,0,0.9957871,0.9957871,0.002023007,0.002189944
akun judul minggir dolo yoooooooookkkkk,39,5,negative,2,0.9944174,0.00087342557,0.004709152,0.9944174
curiga mintain poto empat,25,4,negative,2,0.98233527,0.00047247516,0.017192224,0.98233527
bejirrrka,9,1,negative,2,0.9799098,0.018007664,0.0020825414,0.9799098
kaumrebahanmerapat9748 banget,29,2,positive,0,0.9524578,0.9524578,0.04401227,0.0035300357
kaumrebahanmerapat9748 yg bahas komen nya kadang ni,51,7,neutral,1,0.9874335,0.0021770676,0.9874335,0.0103894835
andrialimudiny2u main judol km,30,4,negative,2,0.99049044,0.0008808965,0.008628695,0.99049044
polisi typing nya pangkat gw nyungsep kali pangkat ku,53,9,negative,2,0.99525213,0.0009623925,0.0037854759,0.99525213
tangkap byorka bjorka,21,3,neutral,1,0.97062916,0.0016350595,0.97062916,0.027735816
kaumrebahanmerapat9748 mas mas hati mu tutup allah dn g sembuh slh jokowi hebat nya si jokowi lo takut sm,105,19,negative,2,0.97867453,0.011496948,0.009828464,0.97867453
priiiiiiiiiiiiiiiiiiiittttttttttt,33,1,positive,0,0.95952696,0.95952696,0.013156794,0.027316319
dinobaggio4214 bang ferry udah bilang ugm nya bilang asli asli ijazah yg ngeluarin kampus asli konfirmasi petinggi2 kampus calo pura2 gak tau lu,144,23,negative,2,0.9702829,0.0013264648,0.028390644,0.9702829
kena prank nih,14,3,negative,2,0.98725814,0.0031233444,0.00961849,0.98725814
gimna nih kira2 dah dapet rencana promosi pangkat jabat yg kmrn nangkep bjorka kw,81,14,neutral,1,0.77739716,0.016830977,0.77739716,0.20577191
denimallik8943 jendral nya dlu,30,4,neutral,1,0.99731904,0.0011190495,0.99731904,0.0015618929
sandio9e8o cuapek deeh,22,3,positive,0,0.97576004,0.97576004,0.020991988,0.003247941
shiraarthur loh kalo asli tinggal tunjukin kelar benar sederhana jujur bohong rumit berkelokkelok leo tolstoy hasil salin kpu telah teliti ahli palsu wkwk aneh buzzer sesuai data fakta giring opini publik parah jadi alat peting politik jokowi buzzer bisnis pasar,262,40,negative,2,0.9973363,0.0011834905,0.001480135,0.9973363
kaumrebahanmerapat9748 anak abah anak abah,42,5,neutral,1,0.98834664,0.009986237,0.98834664,0.0016671527
hacker pro perintah takut dilenyapin agen perintah kalok hacker usaha takut pukul centeng usaha hacker maenan bohong entertain pacu adrenalin buru buru konteks bjorka jual data doang strategi politik jatuh usaha orang system kalah sistem dos menddos server akses bug atur mudah akses scraping ulang ulang bjorka milik hardware aplikasi sebar mumpuni kemarin tangkep barang bukti aja gak,386,58,negative,2,0.993008,0.002795717,0.00419628,0.993008
denimallik8943 hahhh lucu lu dro,32,5,positive,0,0.90341103,0.90341103,0.07420679,0.022382123
kerja polisi kalo rekayasa yaa klarifikasi polisi konoha nangkap hacker lawak,77,11,negative,2,0.9734014,0.0008861149,0.02571247,0.9734014
gonggg,6,1,negative,2,0.9029835,0.082255475,0.014761072,0.9029835
kaumrebahanmerapat9748 tuh udah gua tag biar puas kenal d koment om ded epek miskin ga dapet bansos,99,17,neutral,1,0.66558367,0.04298693,0.66558367,0.29142934
sok tau,7,2,negative,2,0.99803823,0.00088161393,0.0010801698,0.99803823
nangkep emng jago rekayasa,26,4,negative,2,0.9957296,0.002463096,0.0018073156,0.9957296
typing sii keren bang telegram wkkwkwkk,39,6,positive,0,0.99265575,0.99265575,0.0039979103,0.003346354
termul gak nyampe begini2,25,4,negative,2,0.9903729,0.004990719,0.0046364283,0.9903729
mw citra ehh orang nya typing,29,6,negative,2,0.996597,0.000474235,0.0029288107,0.996597
kaumrebahanmerapat9748 aje tim panci makn banteng,49,6,neutral,1,0.98162305,0.014519032,0.98162305,0.0038578743
hehhhh,6,1,negative,2,0.93136984,0.060490794,0.0081393905,0.93136984
kaumrebahanmerapat9748 komenmu ku liat2 bawa2 jokowi dividio tpi vidio lohh btw komentar 100rp dapet,100,14,neutral,1,0.82204044,0.10366223,0.82204044,0.074297376
tangkap bjirka,14,2,neutral,1,0.53579867,0.005865936,0.53579867,0.45833528
ohhh ngiklan judol gin biar top komen bagus ide nya,51,10,negative,2,0.9954183,0.0028834727,0.0016982841,0.9954183
biar sih fitnah2 gitu ga takut dosa lu asbun banget orang2 kek lu,65,13,negative,2,0.9973463,0.0014857006,0.0011679801,0.9973463
